,img_name,img_path,mask_path
370,A-1331.png,../data/train/image/A-1331.png,../data/train/mask/A-1331.png
371,A-1332.png,../data/train/image/A-1332.png,../data/train/mask/A-1332.png
372,A-1333.png,../data/train/image/A-1333.png,../data/train/mask/A-1333.png
373,A-1334.png,../data/train/image/A-1334.png,../data/train/mask/A-1334.png
374,A-1335.png,../data/train/image/A-1335.png,../data/train/mask/A-1335.png
375,A-1336.png,../data/train/image/A-1336.png,../data/train/mask/A-1336.png
376,A-1337.png,../data/train/image/A-1337.png,../data/train/mask/A-1337.png
377,A-1338.png,../data/train/image/A-1338.png,../data/train/mask/A-1338.png
378,A-1339.png,../data/train/image/A-1339.png,../data/train/mask/A-1339.png
379,A-134.png,../data/train/image/A-134.png,../data/train/mask/A-134.png
380,A-1340.png,../data/train/image/A-1340.png,../data/train/mask/A-1340.png
381,A-1341.png,../data/train/image/A-1341.png,../data/train/mask/A-1341.png
382,A-1342.png,../data/train/image/A-1342.png,../data/train/mask/A-1342.png
383,A-1343.png,../data/train/image/A-1343.png,../data/train/mask/A-1343.png
384,A-1344.png,../data/train/image/A-1344.png,../data/train/mask/A-1344.png
385,A-1345.png,../data/train/image/A-1345.png,../data/train/mask/A-1345.png
386,A-1346.png,../data/train/image/A-1346.png,../data/train/mask/A-1346.png
387,A-1347.png,../data/train/image/A-1347.png,../data/train/mask/A-1347.png
388,A-1348.png,../data/train/image/A-1348.png,../data/train/mask/A-1348.png
389,A-1349.png,../data/train/image/A-1349.png,../data/train/mask/A-1349.png
390,A-135.png,../data/train/image/A-135.png,../data/train/mask/A-135.png
391,A-1350.png,../data/train/image/A-1350.png,../data/train/mask/A-1350.png
392,A-1351.png,../data/train/image/A-1351.png,../data/train/mask/A-1351.png
393,A-1352.png,../data/train/image/A-1352.png,../data/train/mask/A-1352.png
394,A-1353.png,../data/train/image/A-1353.png,../data/train/mask/A-1353.png
395,A-1354.png,../data/train/image/A-1354.png,../data/train/mask/A-1354.png
396,A-1355.png,../data/train/image/A-1355.png,../data/train/mask/A-1355.png
397,A-1356.png,../data/train/image/A-1356.png,../data/train/mask/A-1356.png
398,A-1357.png,../data/train/image/A-1357.png,../data/train/mask/A-1357.png
399,A-1358.png,../data/train/image/A-1358.png,../data/train/mask/A-1358.png
400,A-1359.png,../data/train/image/A-1359.png,../data/train/mask/A-1359.png
401,A-136.png,../data/train/image/A-136.png,../data/train/mask/A-136.png
402,A-1360.png,../data/train/image/A-1360.png,../data/train/mask/A-1360.png
403,A-1361.png,../data/train/image/A-1361.png,../data/train/mask/A-1361.png
404,A-1362.png,../data/train/image/A-1362.png,../data/train/mask/A-1362.png
405,A-1363.png,../data/train/image/A-1363.png,../data/train/mask/A-1363.png
406,A-1364.png,../data/train/image/A-1364.png,../data/train/mask/A-1364.png
407,A-1365.png,../data/train/image/A-1365.png,../data/train/mask/A-1365.png
408,A-1366.png,../data/train/image/A-1366.png,../data/train/mask/A-1366.png
409,A-1367.png,../data/train/image/A-1367.png,../data/train/mask/A-1367.png
410,A-1368.png,../data/train/image/A-1368.png,../data/train/mask/A-1368.png
411,A-1369.png,../data/train/image/A-1369.png,../data/train/mask/A-1369.png
412,A-137.png,../data/train/image/A-137.png,../data/train/mask/A-137.png
413,A-1370.png,../data/train/image/A-1370.png,../data/train/mask/A-1370.png
414,A-1371.png,../data/train/image/A-1371.png,../data/train/mask/A-1371.png
415,A-1372.png,../data/train/image/A-1372.png,../data/train/mask/A-1372.png
416,A-1373.png,../data/train/image/A-1373.png,../data/train/mask/A-1373.png
417,A-1374.png,../data/train/image/A-1374.png,../data/train/mask/A-1374.png
418,A-1375.png,../data/train/image/A-1375.png,../data/train/mask/A-1375.png
419,A-1376.png,../data/train/image/A-1376.png,../data/train/mask/A-1376.png
420,A-1377.png,../data/train/image/A-1377.png,../data/train/mask/A-1377.png
421,A-1378.png,../data/train/image/A-1378.png,../data/train/mask/A-1378.png
422,A-1379.png,../data/train/image/A-1379.png,../data/train/mask/A-1379.png
423,A-138.png,../data/train/image/A-138.png,../data/train/mask/A-138.png
424,A-1380.png,../data/train/image/A-1380.png,../data/train/mask/A-1380.png
425,A-1381.png,../data/train/image/A-1381.png,../data/train/mask/A-1381.png
426,A-1382.png,../data/train/image/A-1382.png,../data/train/mask/A-1382.png
427,A-1383.png,../data/train/image/A-1383.png,../data/train/mask/A-1383.png
428,A-1384.png,../data/train/image/A-1384.png,../data/train/mask/A-1384.png
429,A-1385.png,../data/train/image/A-1385.png,../data/train/mask/A-1385.png
430,A-1386.png,../data/train/image/A-1386.png,../data/train/mask/A-1386.png
431,A-1387.png,../data/train/image/A-1387.png,../data/train/mask/A-1387.png
432,A-1388.png,../data/train/image/A-1388.png,../data/train/mask/A-1388.png
433,A-1389.png,../data/train/image/A-1389.png,../data/train/mask/A-1389.png
434,A-139.png,../data/train/image/A-139.png,../data/train/mask/A-139.png
435,A-1390.png,../data/train/image/A-1390.png,../data/train/mask/A-1390.png
436,A-1391.png,../data/train/image/A-1391.png,../data/train/mask/A-1391.png
437,A-1392.png,../data/train/image/A-1392.png,../data/train/mask/A-1392.png
438,A-1393.png,../data/train/image/A-1393.png,../data/train/mask/A-1393.png
439,A-1394.png,../data/train/image/A-1394.png,../data/train/mask/A-1394.png
440,A-1395.png,../data/train/image/A-1395.png,../data/train/mask/A-1395.png
441,A-1396.png,../data/train/image/A-1396.png,../data/train/mask/A-1396.png
442,A-1397.png,../data/train/image/A-1397.png,../data/train/mask/A-1397.png
443,A-1398.png,../data/train/image/A-1398.png,../data/train/mask/A-1398.png
444,A-1399.png,../data/train/image/A-1399.png,../data/train/mask/A-1399.png
445,A-14.png,../data/train/image/A-14.png,../data/train/mask/A-14.png
446,A-140.png,../data/train/image/A-140.png,../data/train/mask/A-140.png
447,A-1400.png,../data/train/image/A-1400.png,../data/train/mask/A-1400.png
448,A-1401.png,../data/train/image/A-1401.png,../data/train/mask/A-1401.png
449,A-1402.png,../data/train/image/A-1402.png,../data/train/mask/A-1402.png
450,A-1403.png,../data/train/image/A-1403.png,../data/train/mask/A-1403.png
451,A-1404.png,../data/train/image/A-1404.png,../data/train/mask/A-1404.png
452,A-1405.png,../data/train/image/A-1405.png,../data/train/mask/A-1405.png
453,A-1406.png,../data/train/image/A-1406.png,../data/train/mask/A-1406.png
454,A-1407.png,../data/train/image/A-1407.png,../data/train/mask/A-1407.png
455,A-1408.png,../data/train/image/A-1408.png,../data/train/mask/A-1408.png
456,A-1409.png,../data/train/image/A-1409.png,../data/train/mask/A-1409.png
457,A-141.png,../data/train/image/A-141.png,../data/train/mask/A-141.png
458,A-1410.png,../data/train/image/A-1410.png,../data/train/mask/A-1410.png
459,A-1411.png,../data/train/image/A-1411.png,../data/train/mask/A-1411.png
460,A-1412.png,../data/train/image/A-1412.png,../data/train/mask/A-1412.png
461,A-1413.png,../data/train/image/A-1413.png,../data/train/mask/A-1413.png
462,A-1414.png,../data/train/image/A-1414.png,../data/train/mask/A-1414.png
463,A-1415.png,../data/train/image/A-1415.png,../data/train/mask/A-1415.png
464,A-1416.png,../data/train/image/A-1416.png,../data/train/mask/A-1416.png
465,A-1417.png,../data/train/image/A-1417.png,../data/train/mask/A-1417.png
466,A-1418.png,../data/train/image/A-1418.png,../data/train/mask/A-1418.png
467,A-1419.png,../data/train/image/A-1419.png,../data/train/mask/A-1419.png
468,A-142.png,../data/train/image/A-142.png,../data/train/mask/A-142.png
469,A-1420.png,../data/train/image/A-1420.png,../data/train/mask/A-1420.png
470,A-1421.png,../data/train/image/A-1421.png,../data/train/mask/A-1421.png
471,A-1422.png,../data/train/image/A-1422.png,../data/train/mask/A-1422.png
472,A-1423.png,../data/train/image/A-1423.png,../data/train/mask/A-1423.png
473,A-1424.png,../data/train/image/A-1424.png,../data/train/mask/A-1424.png
474,A-1425.png,../data/train/image/A-1425.png,../data/train/mask/A-1425.png
475,A-1426.png,../data/train/image/A-1426.png,../data/train/mask/A-1426.png
476,A-1427.png,../data/train/image/A-1427.png,../data/train/mask/A-1427.png
477,A-1428.png,../data/train/image/A-1428.png,../data/train/mask/A-1428.png
478,A-1429.png,../data/train/image/A-1429.png,../data/train/mask/A-1429.png
479,A-143.png,../data/train/image/A-143.png,../data/train/mask/A-143.png
480,A-1430.png,../data/train/image/A-1430.png,../data/train/mask/A-1430.png
481,A-1431.png,../data/train/image/A-1431.png,../data/train/mask/A-1431.png
482,A-1432.png,../data/train/image/A-1432.png,../data/train/mask/A-1432.png
483,A-1433.png,../data/train/image/A-1433.png,../data/train/mask/A-1433.png
484,A-1434.png,../data/train/image/A-1434.png,../data/train/mask/A-1434.png
485,A-1435.png,../data/train/image/A-1435.png,../data/train/mask/A-1435.png
486,A-1436.png,../data/train/image/A-1436.png,../data/train/mask/A-1436.png
487,A-1437.png,../data/train/image/A-1437.png,../data/train/mask/A-1437.png
488,A-1438.png,../data/train/image/A-1438.png,../data/train/mask/A-1438.png
489,A-1439.png,../data/train/image/A-1439.png,../data/train/mask/A-1439.png
490,A-144.png,../data/train/image/A-144.png,../data/train/mask/A-144.png
491,A-1440.png,../data/train/image/A-1440.png,../data/train/mask/A-1440.png
492,A-1441.png,../data/train/image/A-1441.png,../data/train/mask/A-1441.png
493,A-1442.png,../data/train/image/A-1442.png,../data/train/mask/A-1442.png
494,A-1443.png,../data/train/image/A-1443.png,../data/train/mask/A-1443.png
495,A-1444.png,../data/train/image/A-1444.png,../data/train/mask/A-1444.png
496,A-1445.png,../data/train/image/A-1445.png,../data/train/mask/A-1445.png
497,A-1446.png,../data/train/image/A-1446.png,../data/train/mask/A-1446.png
498,A-1447.png,../data/train/image/A-1447.png,../data/train/mask/A-1447.png
499,A-1448.png,../data/train/image/A-1448.png,../data/train/mask/A-1448.png
500,A-1449.png,../data/train/image/A-1449.png,../data/train/mask/A-1449.png
501,A-145.png,../data/train/image/A-145.png,../data/train/mask/A-145.png
502,A-1450.png,../data/train/image/A-1450.png,../data/train/mask/A-1450.png
503,A-1451.png,../data/train/image/A-1451.png,../data/train/mask/A-1451.png
504,A-1452.png,../data/train/image/A-1452.png,../data/train/mask/A-1452.png
505,A-1453.png,../data/train/image/A-1453.png,../data/train/mask/A-1453.png
506,A-1454.png,../data/train/image/A-1454.png,../data/train/mask/A-1454.png
507,A-1455.png,../data/train/image/A-1455.png,../data/train/mask/A-1455.png
508,A-1456.png,../data/train/image/A-1456.png,../data/train/mask/A-1456.png
509,A-1457.png,../data/train/image/A-1457.png,../data/train/mask/A-1457.png
510,A-1458.png,../data/train/image/A-1458.png,../data/train/mask/A-1458.png
511,A-1459.png,../data/train/image/A-1459.png,../data/train/mask/A-1459.png
512,A-146.png,../data/train/image/A-146.png,../data/train/mask/A-146.png
513,A-1460.png,../data/train/image/A-1460.png,../data/train/mask/A-1460.png
514,A-1461.png,../data/train/image/A-1461.png,../data/train/mask/A-1461.png
515,A-1462.png,../data/train/image/A-1462.png,../data/train/mask/A-1462.png
516,A-1463.png,../data/train/image/A-1463.png,../data/train/mask/A-1463.png
517,A-1464.png,../data/train/image/A-1464.png,../data/train/mask/A-1464.png
518,A-1465.png,../data/train/image/A-1465.png,../data/train/mask/A-1465.png
519,A-1466.png,../data/train/image/A-1466.png,../data/train/mask/A-1466.png
520,A-1467.png,../data/train/image/A-1467.png,../data/train/mask/A-1467.png
521,A-1468.png,../data/train/image/A-1468.png,../data/train/mask/A-1468.png
522,A-1469.png,../data/train/image/A-1469.png,../data/train/mask/A-1469.png
523,A-147.png,../data/train/image/A-147.png,../data/train/mask/A-147.png
524,A-1470.png,../data/train/image/A-1470.png,../data/train/mask/A-1470.png
525,A-1471.png,../data/train/image/A-1471.png,../data/train/mask/A-1471.png
526,A-1472.png,../data/train/image/A-1472.png,../data/train/mask/A-1472.png
527,A-1473.png,../data/train/image/A-1473.png,../data/train/mask/A-1473.png
528,A-1474.png,../data/train/image/A-1474.png,../data/train/mask/A-1474.png
529,A-1475.png,../data/train/image/A-1475.png,../data/train/mask/A-1475.png
530,A-1476.png,../data/train/image/A-1476.png,../data/train/mask/A-1476.png
531,A-1477.png,../data/train/image/A-1477.png,../data/train/mask/A-1477.png
532,A-1478.png,../data/train/image/A-1478.png,../data/train/mask/A-1478.png
533,A-1479.png,../data/train/image/A-1479.png,../data/train/mask/A-1479.png
534,A-148.png,../data/train/image/A-148.png,../data/train/mask/A-148.png
535,A-1480.png,../data/train/image/A-1480.png,../data/train/mask/A-1480.png
536,A-1481.png,../data/train/image/A-1481.png,../data/train/mask/A-1481.png
537,A-1482.png,../data/train/image/A-1482.png,../data/train/mask/A-1482.png
538,A-1483.png,../data/train/image/A-1483.png,../data/train/mask/A-1483.png
539,A-1484.png,../data/train/image/A-1484.png,../data/train/mask/A-1484.png
540,A-1485.png,../data/train/image/A-1485.png,../data/train/mask/A-1485.png
541,A-1486.png,../data/train/image/A-1486.png,../data/train/mask/A-1486.png
542,A-1487.png,../data/train/image/A-1487.png,../data/train/mask/A-1487.png
543,A-1488.png,../data/train/image/A-1488.png,../data/train/mask/A-1488.png
544,A-1489.png,../data/train/image/A-1489.png,../data/train/mask/A-1489.png
545,A-149.png,../data/train/image/A-149.png,../data/train/mask/A-149.png
546,A-1490.png,../data/train/image/A-1490.png,../data/train/mask/A-1490.png
547,A-1491.png,../data/train/image/A-1491.png,../data/train/mask/A-1491.png
548,A-1492.png,../data/train/image/A-1492.png,../data/train/mask/A-1492.png
549,A-1493.png,../data/train/image/A-1493.png,../data/train/mask/A-1493.png
550,A-1494.png,../data/train/image/A-1494.png,../data/train/mask/A-1494.png
551,A-1495.png,../data/train/image/A-1495.png,../data/train/mask/A-1495.png
552,A-1496.png,../data/train/image/A-1496.png,../data/train/mask/A-1496.png
553,A-1497.png,../data/train/image/A-1497.png,../data/train/mask/A-1497.png
554,A-1498.png,../data/train/image/A-1498.png,../data/train/mask/A-1498.png
555,A-1499.png,../data/train/image/A-1499.png,../data/train/mask/A-1499.png
556,A-15.png,../data/train/image/A-15.png,../data/train/mask/A-15.png
557,A-150.png,../data/train/image/A-150.png,../data/train/mask/A-150.png
558,A-1500.png,../data/train/image/A-1500.png,../data/train/mask/A-1500.png
559,A-1501.png,../data/train/image/A-1501.png,../data/train/mask/A-1501.png
560,A-1502.png,../data/train/image/A-1502.png,../data/train/mask/A-1502.png
561,A-1503.png,../data/train/image/A-1503.png,../data/train/mask/A-1503.png
562,A-1504.png,../data/train/image/A-1504.png,../data/train/mask/A-1504.png
563,A-1505.png,../data/train/image/A-1505.png,../data/train/mask/A-1505.png
564,A-1506.png,../data/train/image/A-1506.png,../data/train/mask/A-1506.png
565,A-1507.png,../data/train/image/A-1507.png,../data/train/mask/A-1507.png
566,A-1508.png,../data/train/image/A-1508.png,../data/train/mask/A-1508.png
567,A-1509.png,../data/train/image/A-1509.png,../data/train/mask/A-1509.png
568,A-151.png,../data/train/image/A-151.png,../data/train/mask/A-151.png
569,A-1510.png,../data/train/image/A-1510.png,../data/train/mask/A-1510.png
570,A-1511.png,../data/train/image/A-1511.png,../data/train/mask/A-1511.png
571,A-1512.png,../data/train/image/A-1512.png,../data/train/mask/A-1512.png
572,A-1513.png,../data/train/image/A-1513.png,../data/train/mask/A-1513.png
573,A-1514.png,../data/train/image/A-1514.png,../data/train/mask/A-1514.png
574,A-1515.png,../data/train/image/A-1515.png,../data/train/mask/A-1515.png
575,A-1516.png,../data/train/image/A-1516.png,../data/train/mask/A-1516.png
576,A-1517.png,../data/train/image/A-1517.png,../data/train/mask/A-1517.png
577,A-1518.png,../data/train/image/A-1518.png,../data/train/mask/A-1518.png
578,A-1519.png,../data/train/image/A-1519.png,../data/train/mask/A-1519.png
579,A-152.png,../data/train/image/A-152.png,../data/train/mask/A-152.png
580,A-1520.png,../data/train/image/A-1520.png,../data/train/mask/A-1520.png
581,A-1521.png,../data/train/image/A-1521.png,../data/train/mask/A-1521.png
582,A-1522.png,../data/train/image/A-1522.png,../data/train/mask/A-1522.png
583,A-1523.png,../data/train/image/A-1523.png,../data/train/mask/A-1523.png
584,A-1524.png,../data/train/image/A-1524.png,../data/train/mask/A-1524.png
585,A-1525.png,../data/train/image/A-1525.png,../data/train/mask/A-1525.png
586,A-1526.png,../data/train/image/A-1526.png,../data/train/mask/A-1526.png
587,A-1527.png,../data/train/image/A-1527.png,../data/train/mask/A-1527.png
588,A-1528.png,../data/train/image/A-1528.png,../data/train/mask/A-1528.png
589,A-1529.png,../data/train/image/A-1529.png,../data/train/mask/A-1529.png
590,A-153.png,../data/train/image/A-153.png,../data/train/mask/A-153.png
591,A-1530.png,../data/train/image/A-1530.png,../data/train/mask/A-1530.png
592,A-1531.png,../data/train/image/A-1531.png,../data/train/mask/A-1531.png
593,A-1532.png,../data/train/image/A-1532.png,../data/train/mask/A-1532.png
594,A-1533.png,../data/train/image/A-1533.png,../data/train/mask/A-1533.png
595,A-1534.png,../data/train/image/A-1534.png,../data/train/mask/A-1534.png
596,A-1535.png,../data/train/image/A-1535.png,../data/train/mask/A-1535.png
597,A-1536.png,../data/train/image/A-1536.png,../data/train/mask/A-1536.png
598,A-1537.png,../data/train/image/A-1537.png,../data/train/mask/A-1537.png
599,A-1538.png,../data/train/image/A-1538.png,../data/train/mask/A-1538.png
600,A-1539.png,../data/train/image/A-1539.png,../data/train/mask/A-1539.png
601,A-154.png,../data/train/image/A-154.png,../data/train/mask/A-154.png
602,A-1540.png,../data/train/image/A-1540.png,../data/train/mask/A-1540.png
603,A-1541.png,../data/train/image/A-1541.png,../data/train/mask/A-1541.png
604,A-1542.png,../data/train/image/A-1542.png,../data/train/mask/A-1542.png
605,A-1543.png,../data/train/image/A-1543.png,../data/train/mask/A-1543.png
606,A-1544.png,../data/train/image/A-1544.png,../data/train/mask/A-1544.png
607,A-1545.png,../data/train/image/A-1545.png,../data/train/mask/A-1545.png
608,A-1546.png,../data/train/image/A-1546.png,../data/train/mask/A-1546.png
609,A-1547.png,../data/train/image/A-1547.png,../data/train/mask/A-1547.png
610,A-1548.png,../data/train/image/A-1548.png,../data/train/mask/A-1548.png
611,A-1549.png,../data/train/image/A-1549.png,../data/train/mask/A-1549.png
612,A-155.png,../data/train/image/A-155.png,../data/train/mask/A-155.png
613,A-1550.png,../data/train/image/A-1550.png,../data/train/mask/A-1550.png
614,A-1551.png,../data/train/image/A-1551.png,../data/train/mask/A-1551.png
615,A-1552.png,../data/train/image/A-1552.png,../data/train/mask/A-1552.png
616,A-1553.png,../data/train/image/A-1553.png,../data/train/mask/A-1553.png
617,A-1554.png,../data/train/image/A-1554.png,../data/train/mask/A-1554.png
618,A-1555.png,../data/train/image/A-1555.png,../data/train/mask/A-1555.png
619,A-1556.png,../data/train/image/A-1556.png,../data/train/mask/A-1556.png
620,A-1557.png,../data/train/image/A-1557.png,../data/train/mask/A-1557.png
621,A-1558.png,../data/train/image/A-1558.png,../data/train/mask/A-1558.png
622,A-1559.png,../data/train/image/A-1559.png,../data/train/mask/A-1559.png
623,A-156.png,../data/train/image/A-156.png,../data/train/mask/A-156.png
624,A-1560.png,../data/train/image/A-1560.png,../data/train/mask/A-1560.png
625,A-1561.png,../data/train/image/A-1561.png,../data/train/mask/A-1561.png
626,A-1562.png,../data/train/image/A-1562.png,../data/train/mask/A-1562.png
627,A-1563.png,../data/train/image/A-1563.png,../data/train/mask/A-1563.png
628,A-1564.png,../data/train/image/A-1564.png,../data/train/mask/A-1564.png
629,A-1565.png,../data/train/image/A-1565.png,../data/train/mask/A-1565.png
630,A-1566.png,../data/train/image/A-1566.png,../data/train/mask/A-1566.png
631,A-1567.png,../data/train/image/A-1567.png,../data/train/mask/A-1567.png
632,A-1568.png,../data/train/image/A-1568.png,../data/train/mask/A-1568.png
633,A-1569.png,../data/train/image/A-1569.png,../data/train/mask/A-1569.png
634,A-157.png,../data/train/image/A-157.png,../data/train/mask/A-157.png
635,A-1570.png,../data/train/image/A-1570.png,../data/train/mask/A-1570.png
636,A-1571.png,../data/train/image/A-1571.png,../data/train/mask/A-1571.png
637,A-1572.png,../data/train/image/A-1572.png,../data/train/mask/A-1572.png
638,A-1573.png,../data/train/image/A-1573.png,../data/train/mask/A-1573.png
639,A-1574.png,../data/train/image/A-1574.png,../data/train/mask/A-1574.png
640,A-1575.png,../data/train/image/A-1575.png,../data/train/mask/A-1575.png
641,A-1576.png,../data/train/image/A-1576.png,../data/train/mask/A-1576.png
642,A-1577.png,../data/train/image/A-1577.png,../data/train/mask/A-1577.png
643,A-1578.png,../data/train/image/A-1578.png,../data/train/mask/A-1578.png
644,A-1579.png,../data/train/image/A-1579.png,../data/train/mask/A-1579.png
645,A-158.png,../data/train/image/A-158.png,../data/train/mask/A-158.png
646,A-1580.png,../data/train/image/A-1580.png,../data/train/mask/A-1580.png
647,A-1581.png,../data/train/image/A-1581.png,../data/train/mask/A-1581.png
648,A-1582.png,../data/train/image/A-1582.png,../data/train/mask/A-1582.png
649,A-1583.png,../data/train/image/A-1583.png,../data/train/mask/A-1583.png
650,A-1584.png,../data/train/image/A-1584.png,../data/train/mask/A-1584.png
651,A-1585.png,../data/train/image/A-1585.png,../data/train/mask/A-1585.png
652,A-1586.png,../data/train/image/A-1586.png,../data/train/mask/A-1586.png
653,A-1587.png,../data/train/image/A-1587.png,../data/train/mask/A-1587.png
654,A-1588.png,../data/train/image/A-1588.png,../data/train/mask/A-1588.png
655,A-1589.png,../data/train/image/A-1589.png,../data/train/mask/A-1589.png
656,A-159.png,../data/train/image/A-159.png,../data/train/mask/A-159.png
657,A-1590.png,../data/train/image/A-1590.png,../data/train/mask/A-1590.png
658,A-1591.png,../data/train/image/A-1591.png,../data/train/mask/A-1591.png
659,A-1592.png,../data/train/image/A-1592.png,../data/train/mask/A-1592.png
660,A-1593.png,../data/train/image/A-1593.png,../data/train/mask/A-1593.png
661,A-1594.png,../data/train/image/A-1594.png,../data/train/mask/A-1594.png
662,A-1595.png,../data/train/image/A-1595.png,../data/train/mask/A-1595.png
663,A-1596.png,../data/train/image/A-1596.png,../data/train/mask/A-1596.png
664,A-1597.png,../data/train/image/A-1597.png,../data/train/mask/A-1597.png
665,A-1598.png,../data/train/image/A-1598.png,../data/train/mask/A-1598.png
666,A-1599.png,../data/train/image/A-1599.png,../data/train/mask/A-1599.png
667,A-16.png,../data/train/image/A-16.png,../data/train/mask/A-16.png
668,A-160.png,../data/train/image/A-160.png,../data/train/mask/A-160.png
669,A-1600.png,../data/train/image/A-1600.png,../data/train/mask/A-1600.png
670,A-1601.png,../data/train/image/A-1601.png,../data/train/mask/A-1601.png
671,A-1602.png,../data/train/image/A-1602.png,../data/train/mask/A-1602.png
672,A-1603.png,../data/train/image/A-1603.png,../data/train/mask/A-1603.png
673,A-1604.png,../data/train/image/A-1604.png,../data/train/mask/A-1604.png
674,A-1605.png,../data/train/image/A-1605.png,../data/train/mask/A-1605.png
675,A-1606.png,../data/train/image/A-1606.png,../data/train/mask/A-1606.png
676,A-1607.png,../data/train/image/A-1607.png,../data/train/mask/A-1607.png
677,A-1608.png,../data/train/image/A-1608.png,../data/train/mask/A-1608.png
678,A-1609.png,../data/train/image/A-1609.png,../data/train/mask/A-1609.png
679,A-161.png,../data/train/image/A-161.png,../data/train/mask/A-161.png
680,A-1610.png,../data/train/image/A-1610.png,../data/train/mask/A-1610.png
681,A-1611.png,../data/train/image/A-1611.png,../data/train/mask/A-1611.png
682,A-1612.png,../data/train/image/A-1612.png,../data/train/mask/A-1612.png
683,A-1613.png,../data/train/image/A-1613.png,../data/train/mask/A-1613.png
684,A-1614.png,../data/train/image/A-1614.png,../data/train/mask/A-1614.png
685,A-1615.png,../data/train/image/A-1615.png,../data/train/mask/A-1615.png
686,A-1616.png,../data/train/image/A-1616.png,../data/train/mask/A-1616.png
687,A-1617.png,../data/train/image/A-1617.png,../data/train/mask/A-1617.png
688,A-1618.png,../data/train/image/A-1618.png,../data/train/mask/A-1618.png
689,A-1619.png,../data/train/image/A-1619.png,../data/train/mask/A-1619.png
690,A-162.png,../data/train/image/A-162.png,../data/train/mask/A-162.png
691,A-1620.png,../data/train/image/A-1620.png,../data/train/mask/A-1620.png
692,A-1621.png,../data/train/image/A-1621.png,../data/train/mask/A-1621.png
693,A-1622.png,../data/train/image/A-1622.png,../data/train/mask/A-1622.png
694,A-1623.png,../data/train/image/A-1623.png,../data/train/mask/A-1623.png
695,A-1624.png,../data/train/image/A-1624.png,../data/train/mask/A-1624.png
696,A-1625.png,../data/train/image/A-1625.png,../data/train/mask/A-1625.png
697,A-1626.png,../data/train/image/A-1626.png,../data/train/mask/A-1626.png
698,A-1627.png,../data/train/image/A-1627.png,../data/train/mask/A-1627.png
699,A-1628.png,../data/train/image/A-1628.png,../data/train/mask/A-1628.png
700,A-1629.png,../data/train/image/A-1629.png,../data/train/mask/A-1629.png
701,A-163.png,../data/train/image/A-163.png,../data/train/mask/A-163.png
702,A-1630.png,../data/train/image/A-1630.png,../data/train/mask/A-1630.png
703,A-1631.png,../data/train/image/A-1631.png,../data/train/mask/A-1631.png
704,A-1632.png,../data/train/image/A-1632.png,../data/train/mask/A-1632.png
705,A-1633.png,../data/train/image/A-1633.png,../data/train/mask/A-1633.png
706,A-1634.png,../data/train/image/A-1634.png,../data/train/mask/A-1634.png
707,A-1635.png,../data/train/image/A-1635.png,../data/train/mask/A-1635.png
708,A-1636.png,../data/train/image/A-1636.png,../data/train/mask/A-1636.png
709,A-1637.png,../data/train/image/A-1637.png,../data/train/mask/A-1637.png
710,A-1638.png,../data/train/image/A-1638.png,../data/train/mask/A-1638.png
711,A-1639.png,../data/train/image/A-1639.png,../data/train/mask/A-1639.png
712,A-164.png,../data/train/image/A-164.png,../data/train/mask/A-164.png
713,A-1640.png,../data/train/image/A-1640.png,../data/train/mask/A-1640.png
714,A-1641.png,../data/train/image/A-1641.png,../data/train/mask/A-1641.png
715,A-1642.png,../data/train/image/A-1642.png,../data/train/mask/A-1642.png
716,A-1643.png,../data/train/image/A-1643.png,../data/train/mask/A-1643.png
717,A-1644.png,../data/train/image/A-1644.png,../data/train/mask/A-1644.png
718,A-1645.png,../data/train/image/A-1645.png,../data/train/mask/A-1645.png
719,A-1646.png,../data/train/image/A-1646.png,../data/train/mask/A-1646.png
720,A-1647.png,../data/train/image/A-1647.png,../data/train/mask/A-1647.png
721,A-1648.png,../data/train/image/A-1648.png,../data/train/mask/A-1648.png
722,A-1649.png,../data/train/image/A-1649.png,../data/train/mask/A-1649.png
723,A-165.png,../data/train/image/A-165.png,../data/train/mask/A-165.png
724,A-1650.png,../data/train/image/A-1650.png,../data/train/mask/A-1650.png
725,A-1651.png,../data/train/image/A-1651.png,../data/train/mask/A-1651.png
726,A-1652.png,../data/train/image/A-1652.png,../data/train/mask/A-1652.png
727,A-1653.png,../data/train/image/A-1653.png,../data/train/mask/A-1653.png
728,A-1654.png,../data/train/image/A-1654.png,../data/train/mask/A-1654.png
729,A-1655.png,../data/train/image/A-1655.png,../data/train/mask/A-1655.png
730,A-1656.png,../data/train/image/A-1656.png,../data/train/mask/A-1656.png
731,A-1657.png,../data/train/image/A-1657.png,../data/train/mask/A-1657.png
732,A-1658.png,../data/train/image/A-1658.png,../data/train/mask/A-1658.png
733,A-1659.png,../data/train/image/A-1659.png,../data/train/mask/A-1659.png
734,A-166.png,../data/train/image/A-166.png,../data/train/mask/A-166.png
735,A-1660.png,../data/train/image/A-1660.png,../data/train/mask/A-1660.png
736,A-1661.png,../data/train/image/A-1661.png,../data/train/mask/A-1661.png
737,A-1662.png,../data/train/image/A-1662.png,../data/train/mask/A-1662.png
738,A-1663.png,../data/train/image/A-1663.png,../data/train/mask/A-1663.png
739,A-1664.png,../data/train/image/A-1664.png,../data/train/mask/A-1664.png
